,region,city,area,rooms,toilets,price,year,month
32608,trentino-alto-adige, Bolzano,92m²,4,2,€ 1.300.000,2023,7
32609,trentino-alto-adige, Ledro,114m²,3,1,€ 78.000,2023,7
32610,trentino-alto-adige, Bolzano,196m²,5,2,€ 960.000,2023,7
32611,trentino-alto-adige, Ledro,71m²,3,1,€ 149.000,2023,7
32612,trentino-alto-adige, Bolzano,119m²,3,2,€ 415.000,2023,7
32613,trentino-alto-adige, Merano,119m²,4,1,€ 509.000,2023,7
32614,trentino-alto-adige, Bolzano,140m²,4,2,€ 780.000,2023,7
32615,trentino-alto-adige, Bolzano,108m²,3,1,€ 528.000,2023,7
32616,trentino-alto-adige, Arco,85m²,3,1,€ 335.000,2023,7
32617,trentino-alto-adige, Bolzano,88m²,2,1,€ 432.000,2023,7
32618,trentino-alto-adige, Storo,380m²,5+,2,€ 99.000,2023,7
32619,trentino-alto-adige, Drena,260m²,5+,3,€ 375.000,2023,7
32620,trentino-alto-adige, Ledro,91m²,3,1,€ 65.000,2023,7
32621,trentino-alto-adige, Rovereto,150m²,2,1,€ 380.000,2023,7
32622,trentino-alto-adige, Ledro,110m²,4,1,€ 91.000,2023,7
32623,trentino-alto-adige,Appartamenti di nuova costruzione a Trento,85m²,3,1,da € 289.000,2023,7
32624,trentino-alto-adige, Trento,136m²,5,2,€ 320.000,2023,7
32625,trentino-alto-adige, Trento,125m²,4,2,€ 650.000,2023,7
32626,trentino-alto-adige, Bolzano,249m²,4,1,€ 630.000,2023,7
32627,trentino-alto-adige, Riva del Garda,109m²,3,2,€ 180.000,2023,7
32628,trentino-alto-adige,Attici e Appartamenti di nuova costruzione a Mezzolombardo,57m²,2 - 4,1,da € 175.000,2023,7
32629,trentino-alto-adige, Giustino,94m²,3,1,€ 349.000,2023,7
32630,trentino-alto-adige, Tesero,158m²,4,1,€ 220.000,2023,7
32631,trentino-alto-adige, Cavalese,1.116m²,5+,3+,Prezzo su richiesta,2023,7
32632,trentino-alto-adige, Trento,98m²,3,1,€ 250.000,2023,7
32633,trentino-alto-adige, Fai della Paganella,180m²,5+,2,€ 95.000,2023,7
32634,trentino-alto-adige, Caldonazzo,82m²,3,1,€ 265.000,2023,7
32635,trentino-alto-adige, Bondone,70m²,3,1,€ 45.000,2023,7
32636,trentino-alto-adige, Trento,64m²,2,1,€ 176.000,2023,7
32637,trentino-alto-adige, Trento,170m²,5,2,€ 585.000,2023,7
32638,trentino-alto-adige, Trento,108m²,3,2,€ 380.000,2023,7
32639,trentino-alto-adige, Levico Terme,57m²,2,1,€ 86.000,2023,7
32640,trentino-alto-adige, Bolzano,76m²,2,1,€ 360.000,2023,7
32641,trentino-alto-adige, Trento,145m²,3,2,€ 490.000,2023,7
32642,trentino-alto-adige, Castello-Molina di Fiemme,100m²,3,1,€ 90.000,2023,7
32643,trentino-alto-adige, Bolzano,128m²,3,2,€ 730.000,2023,7
32644,trentino-alto-adige, Bolzano,107m²,3,1,€ 420.000,2023,7
32645,trentino-alto-adige, Trento,86m²,3,2,€ 315.000,2023,7
32646,trentino-alto-adige, Folgaria,70m²,3,1,€ 195.000,2023,7
32647,trentino-alto-adige, Telve,148m²,5,1,€ 175.000,2023,7
32648,trentino-alto-adige, Castello Tesino,213m²,5,2,€ 335.000,2023,7
32649,trentino-alto-adige, Carzano,241m²,4,3+,€ 340.000,2023,7
32650,trentino-alto-adige, Trento,504m²,5+,2,€ 940.000,2023,7
32651,trentino-alto-adige, Pieve Tesino,2.000m²,5+,3+,€ 600.000,2023,7
32652,trentino-alto-adige, Trento,121m²,4,1,€ 280.000,2023,7
32653,trentino-alto-adige, Borgo Valsugana,123m²,5,1,€ 110.000,2023,7
32654,trentino-alto-adige, Bolzano,97m²,3,2,€ 465.000,2023,7
32655,trentino-alto-adige, Volano,58m²,2,1,€ 135.000,2023,7
32656,trentino-alto-adige, Ledro,96m²,4,2,€ 149.000,2023,7
32657,trentino-alto-adige, Borgo Valsugana,124m²,4,1,€ 125.000,2023,7
32658,trentino-alto-adige, Bolzano,70m²,2,1,€ 370.000,2023,7
32659,trentino-alto-adige, Andalo,85m²,3,2,€ 375.000,2023,7
32660,trentino-alto-adige, Merano,39m²,,1,€ 165.000,2023,7
32661,trentino-alto-adige, Trento,94m²,3,2,€ 325.000,2023,7
32662,trentino-alto-adige, Trento,129m²,4,2,€ 355.000,2023,7
32663,trentino-alto-adige, Appiano sulla Strada del Vino,133m²,4,2,€ 572.000,2023,7
32664,trentino-alto-adige, Mori,530m²,5,3+,€ 195.000,2023,7
32665,trentino-alto-adige, Bolzano,104m²,4,2,€ 440.000,2023,7
32666,trentino-alto-adige, Laives,150m²,5,2,€ 650.000,2023,7
32667,trentino-alto-adige, Arco,92m²,3,1,€ 179.000,2023,7
32668,trentino-alto-adige, Arco,251m²,5,3,€ 430.000,2023,7
32669,trentino-alto-adige, Cavedine,284m²,4,2,€ 95.000,2023,7
32670,trentino-alto-adige, Folgaria,75m²,3,2,Prezzo su richiesta,2023,7
32671,trentino-alto-adige, Ledro,180m²,5+,2,€ 150.000,2023,7
32672,trentino-alto-adige, Drena,301m²,5+,1,€ 790.000,2023,7
32673,trentino-alto-adige, Dro,55m²,2,1,€ 167.000,2023,7
32674,trentino-alto-adige, Cavedine,36m²,5,1,€ 47.000,2023,7
32675,trentino-alto-adige, Bronzolo,250m²,4,2,€ 525.000,2023,7
32676,trentino-alto-adige, Laives,78m²,3,1,€ 395.000,2023,7
32677,trentino-alto-adige, Ledro,423m²,5+,3,€ 125.000,2023,7
32678,trentino-alto-adige, Ledro,479m²,5+,3+,€ 170.000,2023,7
32679,trentino-alto-adige, Ledro,312m²,5+,2,€ 135.000,2023,7
32680,trentino-alto-adige, Bolzano,95m²,3,2,€ 535.000,2023,7
32681,trentino-alto-adige, Bolzano,84m²,3,1,€ 285.000,2023,7
32682,trentino-alto-adige, Cavedine,250m²,5,2,€ 199.000,2023,7
32683,trentino-alto-adige, Ledro,420m²,5+,3,€ 216.000,2023,7
32684,trentino-alto-adige, Laives,140m²,4,3,€ 420.000,2023,7
32685,trentino-alto-adige, Castelrotto,131m²,,1,€ 540.000,2023,7
32686,trentino-alto-adige, Borgo d'Anaunia,98m²,4,2,€ 130.000,2023,7
32687,trentino-alto-adige, Ledro,63m²,3,1,€ 130.000,2023,7
32688,trentino-alto-adige, Trento,133m²,4,2,€ 490.000,2023,7
32689,trentino-alto-adige, Trento,252m²,5+,3,€ 540.000,2023,7
32690,trentino-alto-adige, Pergine Valsugana,42m²,2,1,€ 110.000,2023,7
32691,trentino-alto-adige, Bolzano,96m²,3,2,€ 685.000,2023,7
32692,trentino-alto-adige, Bolzano,103m²,3,1,€ 290.000,2023,7
32693,trentino-alto-adige, Roncegno Terme,154m²,4,1,€ 195.000,2023,7
32694,trentino-alto-adige, Comano Terme,250m²,,1,€ 120.000,2023,7
32695,trentino-alto-adige, Ruffrè-Mendola,80m²,3,1,€ 85.000,2023,7
32696,trentino-alto-adige, Bolzano,58m²,2,1,€ 240.000,2023,7
32697,trentino-alto-adige, Bolzano,122m²,4,2,€ 629.500,2023,7
32698,trentino-alto-adige, Riva del Garda,175m²,4,2,€ 598.000,2023,7
32699,trentino-alto-adige, Montagna,127m²,4,2,€ 505.000,2023,7
32700,trentino-alto-adige, Trento,171m²,5+,3,€ 395.000,2023,7
32701,trentino-alto-adige, Bolzano,117m²,4,2,€ 544.000,2023,7
32702,trentino-alto-adige, Bolzano,122m²,4,2,€ 656.900,2023,7
32703,trentino-alto-adige, Cles,1.880m²,3,3,€ 900.000,2023,7
32704,trentino-alto-adige, Dimaro Folgarida,42m²,2,1,€ 140.000,2023,7
32705,trentino-alto-adige, Rovereto,140m²,4,2,€ 235.000,2023,7
32706,trentino-alto-adige, Ora,260m²,5+,3,€ 680.000,2023,7
32707,trentino-alto-adige, Montagna,150m²,5+,3,€ 500.000,2023,7
32708,trentino-alto-adige, Bolzano,200m²,5,3,€ 850.000,2023,7
32709,trentino-alto-adige, Trento,246m²,5+,2,€ 498.000,2023,7
32710,trentino-alto-adige, Ville di Fiemme,87m²,2,1,€ 105.000,2023,7
32711,trentino-alto-adige, Caldaro sulla Strada del Vino,400m²,5+,3+,€ 1.200.000,2023,7
32712,trentino-alto-adige, Bronzolo,70m²,2,1,€ 254.000,2023,7
32713,trentino-alto-adige, Cavedago,240m²,5+,3,€ 210.000,2023,7
32714,trentino-alto-adige, Bolzano,65m²,3,1,€ 245.000,2023,7
32715,trentino-alto-adige, Lavis,176m²,4,1,€ 169.000,2023,7
32716,trentino-alto-adige, Pinzolo,47m²,2,1,€ 290.000,2023,7
32717,trentino-alto-adige, Trento,56m²,2,1,€ 125.000,2023,7
32718,trentino-alto-adige,Appartamenti e Negozi - locali commerciali di nuova costruzione a Mezzolombardo,80m²,2 - 4,1,da € 190.000,2023,7
32719,trentino-alto-adige, Terlano,140m²,3,2,€ 560.000,2023,7
32720,trentino-alto-adige, Trento,101m²,4,2,€ 350.000,2023,7
32721,trentino-alto-adige, Laives,95m²,3,1,€ 310.000,2023,7
32722,trentino-alto-adige, Trento,64m²,2,1,€ 180.000,2023,7
32723,trentino-alto-adige, Pinzolo,45m²,2,1,€ 290.000,2023,7
32724,trentino-alto-adige, Dimaro Folgarida,60m²,3,1,€ 176.000,2023,7
32725,trentino-alto-adige, Riva del Garda,254m²,4,2,€ 1.590.000,2023,7
32726,trentino-alto-adige, Pinzolo,63m²,3,1,€ 480.000,2023,7
32727,trentino-alto-adige, Mezzolombardo,262m²,5+,1,€ 260.000,2023,7
32728,trentino-alto-adige, Pergine Valsugana,102m²,5+,1,€ 239.000,2023,7
32729,trentino-alto-adige, Trento,110m²,5,1,€ 270.000,2023,7
32730,trentino-alto-adige, Trento,95m²,5,1,€ 365.000,2023,7
32731,trentino-alto-adige, Bolzano,120m²,3,1,€ 485.000,2023,7
32732,trentino-alto-adige, Dimaro Folgarida,57m²,2,1,€ 90.000,2023,7
32733,trentino-alto-adige, Ledro,350m²,4,2,€ 130.000,2023,7
32734,trentino-alto-adige, Rovereto,75m²,3,1,€ 169.000,2023,7
32735,trentino-alto-adige, Laives,104m²,3,1,€ 365.000,2023,7
32736,trentino-alto-adige, Primiero San Martino di Castrozza,214m²,5+,2,€ 630.000,2023,7
32737,trentino-alto-adige, Primiero San Martino di Castrozza,112m²,4,2,€ 285.000,2023,7
32738,trentino-alto-adige, Bieno,140m²,5,2,€ 145.000,2023,7
32739,trentino-alto-adige, Bolzano,89m²,3,1,€ 385.000,2023,7
32740,trentino-alto-adige, Trento,95m²,4,1,€ 330.000,2023,7
32741,trentino-alto-adige, Cavalese,520m²,5+,3+,€ 2.400.000,2023,7
32742,trentino-alto-adige, Bolzano,125m²,3,1,€ 490.000,2023,7
32743,trentino-alto-adige, Trento,116m²,5,2,€ 750.000,2023,7
32744,trentino-alto-adige, Merano,279m²,4,3+,€ 915.000,2023,7
32745,trentino-alto-adige, Trento,83m²,3,1,€ 297.000,2023,7
32746,trentino-alto-adige, Trento,93m²,3,2,€ 290.000,2023,7
32747,trentino-alto-adige, Merano,94m²,3,1,€ 329.000,2023,7
32748,trentino-alto-adige, Merano,153m²,4,3+,€ 765.000,2023,7
32749,trentino-alto-adige, Baselga di Pinè,50m²,2,1,€ 95.000,2023,7
32750,trentino-alto-adige, Mezzocorona,221m²,5+,1,€ 210.000,2023,7
32751,trentino-alto-adige, Merano,122m²,4,2,€ 720.000,2023,7
32752,trentino-alto-adige, Trento,85m²,4,1,€ 268.000,2023,7
32753,trentino-alto-adige, Lagundo,76m²,4,1,€ 330.000,2023,7
32754,trentino-alto-adige, Merano,78m²,3,1,€ 325.000,2023,7
32755,trentino-alto-adige, Cavedago,71m²,3,1,€ 170.000,2023,7
32756,trentino-alto-adige, Cavedago,227m²,3,3,€ 190.000,2023,7
32757,trentino-alto-adige, Villa Lagarina,350m²,5,1,€ 89.000,2023,7
32758,trentino-alto-adige, Lavarone,75m²,3,1,€ 133.000,2023,7
32759,trentino-alto-adige, Rovereto,88m²,3,1,€ 240.000,2023,7
32760,trentino-alto-adige, Campo Tures,71m²,3,1,€ 410.000,2023,7
32761,trentino-alto-adige, Brunico,61m²,2,1,€ 475.000,2023,7
32762,trentino-alto-adige, Ruffrè-Mendola,1.500m²,5+,3+,€ 850.000,2023,7
32763,trentino-alto-adige, Sesto,84m²,3,2,€ 580.000,2023,7
32764,trentino-alto-adige, Bressanone,187m²,4,2,€ 890.000,2023,7
32765,trentino-alto-adige, Peio,90m²,4,2,€ 148.000,2023,7
32766,trentino-alto-adige, Trento,63m²,2,1,€ 215.000,2023,7
32767,trentino-alto-adige, Monguelfo-Tesido,84m²,3,1,€ 390.000,2023,7
32768,trentino-alto-adige, Rovereto,132m²,5,2,€ 215.000,2023,7
32769,trentino-alto-adige, Monguelfo-Tesido,76m²,3,2,€ 390.000,2023,7
32770,trentino-alto-adige, Brunico,168m²,4,2,€ 600.000,2023,7
32771,trentino-alto-adige, Vandoies,89m²,3,2,€ 325.000,2023,7
32772,trentino-alto-adige, Dro,143m²,3,2,€ 269.000,2023,7
32773,trentino-alto-adige, Brunico,108m²,3,2,€ 921.000,2023,7
32774,trentino-alto-adige, Trento,80m²,4,1,€ 218.000,2023,7
32775,trentino-alto-adige, Arco,80m²,3,1,€ 163.000,2023,7
32776,trentino-alto-adige, Monguelfo-Tesido,46m²,2,1,€ 295.000,2023,7
32777,trentino-alto-adige, Mezzolombardo,536m²,5+,2,€ 470.000,2023,7
32778,trentino-alto-adige, Campo Tures,87m²,3,2,€ 320.000,2023,7
32779,trentino-alto-adige, Laives,79m²,3,1,€ 395.000,2023,7
32780,trentino-alto-adige, Campo Tures,53m²,2,1,€ 250.000,2023,7
32781,trentino-alto-adige, Dobbiaco,102m²,4,2,€ 520.000,2023,7
32782,trentino-alto-adige, Gais,185m²,5+,3+,€ 630.000,2023,7
32783,trentino-alto-adige, Sesto,119m²,3,2,€ 990.000,2023,7
32784,trentino-alto-adige, Borgo Valsugana,78m²,3,1,€ 135.000,2023,7
32785,trentino-alto-adige, Trento,106m²,5,1,€ 365.000,2023,7
32786,trentino-alto-adige, Montagna,155m²,4,2,€ 505.000,2023,7
32787,trentino-alto-adige, Dro,220m²,5,2,€ 235.000,2023,7
32788,trentino-alto-adige, Dobbiaco,95m²,4,1,€ 560.000,2023,7
32789,trentino-alto-adige, Trento,96m²,4,1,€ 330.000,2023,7
32790,trentino-alto-adige, Brunico,82m²,3,1,€ 700.000,2023,7
32791,trentino-alto-adige, Velturno,161m²,5,2,€ 625.000,2023,7
32792,trentino-alto-adige, Dro,110m²,4,2,€ 249.000,2023,7
32793,trentino-alto-adige, Montagna,187m²,4,2,€ 540.000,2023,7
32794,trentino-alto-adige, Villabassa,78m²,3,2,€ 470.000,2023,7
32795,trentino-alto-adige, Falzes,67m²,2,1,€ 260.000,2023,7
32796,trentino-alto-adige, Campo Tures,122m²,4,2,€ 470.000,2023,7
32797,trentino-alto-adige, Brunico,99m²,4,1,"€ 320.000€ 360.000(-11,1%)",2023,7
32798,trentino-alto-adige, Bressanone,148m²,4,2,€ 720.000,2023,7
32799,trentino-alto-adige, Trento,143m²,5,2,€ 310.000,2023,7
32800,trentino-alto-adige, Monguelfo-Tesido,136m²,3,2,€ 420.000,2023,7
32801,trentino-alto-adige, Borgo d'Anaunia,50m²,2,1,€ 85.000,2023,7
32802,trentino-alto-adige, Trento,61m²,3,1,€ 280.000,2023,7
32803,trentino-alto-adige, Bolzano,113m²,4,1,€ 390.000,2023,7
32804,trentino-alto-adige, Aldino,1.407m²,5+,3+,€ 830.000,2023,7
32805,trentino-alto-adige, Andalo,42m²,2,1,€ 229.000,2023,7
32806,trentino-alto-adige, Campo Tures,51m²,2,1,€ 250.000,2023,7
32807,trentino-alto-adige, Dro,85m²,3,1,€ 220.000,2023,7
32808,trentino-alto-adige, Arco,80m²,3,1,€ 163.000,2023,7
32809,trentino-alto-adige, Imer,140m²,5+,2,€ 250.000,2023,7
32810,trentino-alto-adige, Trento,126m²,5,1,€ 260.000,2023,7
32811,trentino-alto-adige, Dobbiaco,20m²,,1,€ 7.000,2023,7
32812,trentino-alto-adige, Riva del Garda,122m²,4,1,€ 305.000,2023,7
32813,trentino-alto-adige, Trento,118m²,5,2,€ 325.000,2023,7
32814,trentino-alto-adige, Mezzolombardo,274m²,5+,1,€ 230.000,2023,7
32815,trentino-alto-adige, Ala,469m²,5+,1,€ 445.000,2023,7
32816,trentino-alto-adige, Rabbi,69m²,4,2,€ 198.000,2023,7
32817,trentino-alto-adige, Dobbiaco,90m²,3,2,€ 430.000,2023,7
32818,trentino-alto-adige, Sesto,87m²,3,2,€ 498.000,2023,7
32819,trentino-alto-adige, Grigno,379m²,5+,1,€ 145.000,2023,7
32820,trentino-alto-adige, Monguelfo-Tesido,157m²,4,2,€ 645.000,2023,7
32821,trentino-alto-adige, Caldaro sulla Strada del Vino,137m²,4,2,€ 595.000,2023,7
32822,trentino-alto-adige, Dro,160m²,5,2,€ 239.000,2023,7
32823,trentino-alto-adige, Montagna,166m²,4,2,€ 520.000,2023,7
32824,trentino-alto-adige, Nogaredo,222m²,5+,1,€ 210.000,2023,7
32825,trentino-alto-adige, Dimaro Folgarida,312m²,5+,1,€ 260.000,2023,7
32826,trentino-alto-adige, Mori,135m²,5,2,€ 240.000,2023,7
32827,trentino-alto-adige, Bolzano,211m²,5,3,€ 630.000,2023,7
32828,trentino-alto-adige, Trento,130m²,3,2,€ 610.000,2023,7
32829,trentino-alto-adige, Laives,170m²,4,2,€ 610.000,2023,7
32830,trentino-alto-adige, Monguelfo-Tesido,41m²,,1,€ 225.000,2023,7
32831,trentino-alto-adige, San Candido,76m²,3,2,€ 750.000,2023,7
32832,trentino-alto-adige, Trento,94m²,5,1,€ 329.000,2023,7
32833,trentino-alto-adige, Riva del Garda,168m²,4,2,€ 298.000,2023,7
32834,trentino-alto-adige, Sesto,98m²,3,2,€ 598.000,2023,7
32835,trentino-alto-adige, Monguelfo-Tesido,109m²,4,2,€ 437.000,2023,7
32836,trentino-alto-adige, Roverè della Luna,240m²,5+,3+,€ 375.000,2023,7
32837,trentino-alto-adige, Corvara in Badia,50m²,2,2,€ 550.000,2023,7
32838,trentino-alto-adige, San Candido,59m²,2,1,€ 265.000,2023,7
32839,trentino-alto-adige, Trento,132m²,5+,2,€ 368.000,2023,7
32840,trentino-alto-adige, Mezzolombardo,135m²,4,2,€ 345.000,2023,7
32841,trentino-alto-adige, Montagna,136m²,3,2,€ 445.000,2023,7
32842,trentino-alto-adige, Brunico,134m²,5,2,€ 530.000,2023,7
32843,trentino-alto-adige, Madruzzo,450m²,3,1,€ 479.000,2023,7
32844,trentino-alto-adige, Trento,137m²,5,1,€ 270.000,2023,7
32845,trentino-alto-adige, Sesto,99m²,3,2,€ 610.000,2023,7
32846,trentino-alto-adige, Campo Tures,49m²,2,1,€ 250.000,2023,7
32847,trentino-alto-adige, Vandoies,78m²,2,1,€ 290.000,2023,7
32848,trentino-alto-adige, Trento,193m²,5+,2,€ 535.000,2023,7
32849,trentino-alto-adige, Sesto,85m²,3,2,€ 515.000,2023,7
32850,trentino-alto-adige, Trento,131m²,3,1,"€ 265.000€ 285.000(-7,0%)",2023,7
32851,trentino-alto-adige, Spiazzo,450m²,5+,3+,€ 1.250.000,2023,7
32852,trentino-alto-adige, Bolzano,120m²,3,1,€ 580.000,2023,7
32853,trentino-alto-adige, Bressanone,400m²,5+,3+,€ 1.350.000,2023,7
32854,trentino-alto-adige, Rabbi,172m²,5,1,"da € 191.000,00",2023,7
32855,trentino-alto-adige, Caldonazzo,68m²,2,1,€ 122.000,2023,7
32856,trentino-alto-adige, Vadena,90m²,3,1,"€ 290.000€ 330.000(-12,1%)",2023,7
32857,trentino-alto-adige, Tesero,176m²,3,1,€ 160.000,2023,7
32858,trentino-alto-adige, Trento,185m²,5,3,€ 775.500,2023,7
32859,trentino-alto-adige, Trento,141m²,4,2,€ 570.000,2023,7
32860,trentino-alto-adige, Arco,829m²,5+,3+,€ 1.300.000,2023,7
32861,trentino-alto-adige, Naturno,143m²,4,2,€ 595.000,2023,7
32862,trentino-alto-adige, Pinzolo,192m²,5+,2,€ 3.100.000,2023,7
32863,trentino-alto-adige, Spiazzo,85m²,3,1,€ 250.000,2023,7
32864,trentino-alto-adige, Trento,132m²,5,1,€ 255.000,2023,7
32865,trentino-alto-adige, Fiè allo Sciliar,163m²,5,3,€ 660.000,2023,7
32866,trentino-alto-adige, Arco,65m²,3,1,€ 185.000,2023,7
32867,trentino-alto-adige, Bolzano,100m²,3,1,€ 500.000,2023,7
32868,trentino-alto-adige, Besenello,330m²,5+,3+,€ 660.000,2023,7
32869,trentino-alto-adige, Trento,75m²,3,1,€ 230.000,2023,7
32870,trentino-alto-adige, Campo Tures,154m²,4,2,€ 420.000,2023,7
32871,trentino-alto-adige, Bolzano,104m²,4,1,€ 385.000,2023,7
32872,trentino-alto-adige, Trento,293m²,5+,3,€ 795.000,2023,7
32873,trentino-alto-adige, Pinzolo,66m²,3,1,€ 250.000,2023,7
32874,trentino-alto-adige, Pinzolo,89m²,5,2,€ 850.000,2023,7
32875,trentino-alto-adige, Fiè allo Sciliar,104m²,4,1,€ 565.000,2023,7
32876,trentino-alto-adige, Tenno,90m²,3,1,€ 250.000,2023,7
32877,trentino-alto-adige, Campo Tures,1.187m²,5+,3+,€ 2.300.000,2023,7
32878,trentino-alto-adige, Arco,250m²,5,3,€ 899.000,2023,7
32879,trentino-alto-adige, Mezzana,37m²,2,1,€ 60.000,2023,7
32880,trentino-alto-adige, Trento,151m²,5+,2,€ 475.000,2023,7
32881,trentino-alto-adige, Pinzolo,47m²,2,1,€ 390.000,2023,7
32882,trentino-alto-adige, Bleggio Superiore,209m²,5,1,€ 129.000,2023,7
32883,trentino-alto-adige, Pinzolo,77m²,3,1,€ 325.000,2023,7
32884,trentino-alto-adige, Trento,75m²,3,1,€ 240.000,2023,7
32885,trentino-alto-adige, Spiazzo,106m²,3,2,€ 179.000,2023,7
32886,trentino-alto-adige, Bolzano,62m²,2,1,€ 275.000,2023,7
32887,trentino-alto-adige, Spiazzo,165m²,5,2,€ 269.000,2023,7
32888,trentino-alto-adige, Arco,630m²,5+,3,€ 899.000,2023,7
32889,trentino-alto-adige, Bolzano,70m²,3,1,€ 450.000,2023,7
32890,trentino-alto-adige, Riva del Garda,115m²,4,1,€ 270.000,2023,7
32891,trentino-alto-adige, Brentonico,155m²,5,2,€ 385.000,2023,7
32892,trentino-alto-adige, Besenello,284m²,5+,2,€ 420.000,2023,7
32893,trentino-alto-adige, Pinzolo,68m²,3,1,€ 315.000,2023,7
32894,trentino-alto-adige, Pinzolo,100m²,4,2,€ 480.000,2023,7
32895,trentino-alto-adige, Bolzano,70m²,3,1,€ 245.000,2023,7
32896,trentino-alto-adige, Ronzo-Chienis,116m²,4,1,€ 98.000,2023,7
32897,trentino-alto-adige, Telve,85m²,3,2,€ 138.000,2023,7
32898,trentino-alto-adige, Valle di Casies,116m²,3,1,€ 379.000,2023,7
32899,trentino-alto-adige, Trento,108m²,2,2,€ 379.300,2023,7
32900,trentino-alto-adige, Egna,75m²,2,1,€ 185.000,2023,7
32901,trentino-alto-adige, Spormaggiore,187m²,5,2,€ 295.000,2023,7
32902,trentino-alto-adige, Pergine Valsugana,60m²,2,1,€ 135.000,2023,7
32903,trentino-alto-adige, Capriana,240m²,3,2,€ 189.000,2023,7
32904,trentino-alto-adige, Dro,60m²,3,1,€ 230.000,2023,7
32905,trentino-alto-adige, Trento,79m²,3,1,€ 235.000,2023,7
32906,trentino-alto-adige, Trento,182m²,5+,3,€ 695.000,2023,7
32907,trentino-alto-adige, Mori,71m²,2,1,€ 105.000,2023,7
32908,trentino-alto-adige, Trento,99m²,4,1,€ 265.000,2023,7
32909,trentino-alto-adige, Merano,99m²,3,1,€ 349.000,2023,7
32910,trentino-alto-adige, Merano,85m²,3,1,€ 390.000,2023,7
32911,trentino-alto-adige, Spormaggiore,370m²,5+,3,Prezzo su richiesta,2023,7
32912,trentino-alto-adige, Roncegno Terme,244m²,5,1,€ 430.000,2023,7
32913,trentino-alto-adige, Trento,245m²,5+,3,€ 655.000,2023,7
32914,trentino-alto-adige, Lona-Lases,126m²,3,2,€ 230.000,2023,7
32915,trentino-alto-adige, Mezzolombardo,131m²,3,2,€ 328.000,2023,7
32916,trentino-alto-adige, Telve,194m²,5+,2,€ 225.000,2023,7
32917,trentino-alto-adige, Trento,117m²,4,2,€ 320.000,2023,7
32918,trentino-alto-adige, Merano,94m²,4,1,€ 345.000,2023,7
32919,trentino-alto-adige, Laives,114m²,3,1,€ 340.000,2023,7
32920,trentino-alto-adige, Pinzolo,73m²,3,1,€ 320.000,2023,7
32921,trentino-alto-adige, Trento,101m²,3,1,€ 200.000,2023,7
32922,trentino-alto-adige, Trento,182m²,5+,3,€ 510.000,2023,7
32923,trentino-alto-adige, Trento,76m²,4,1,€ 223.000,2023,7
32924,trentino-alto-adige, Trento,47m²,2,1,€ 160.000,2023,7
32925,trentino-alto-adige, Bolzano,130m²,3,2,€ 780.000,2023,7
32926,trentino-alto-adige, Trento,58m²,2,1,€ 190.000,2023,7
32927,trentino-alto-adige, Fiè allo Sciliar,180m²,3,1,€ 295.000,2023,7
32928,trentino-alto-adige, Fiè allo Sciliar,105m²,4,1,€ 561.000,2023,7
32929,trentino-alto-adige, Bolzano,70m²,3,1,€ 217.000,2023,7
32930,trentino-alto-adige, Ossana,92m²,4,1,€ 190.000,2023,7
32931,trentino-alto-adige, Malè,236m²,5+,2,€ 270.000,2023,7
32932,trentino-alto-adige, Pinzolo,46m²,2,1,€ 360.000,2023,7
32933,trentino-alto-adige, Peio,85m²,4,2,€ 139.000,2023,7
32934,trentino-alto-adige, Arco,75m²,3,1,€ 180.000,2023,7
32935,trentino-alto-adige, Ala,221m²,5,3,€ 440.000,2023,7
32936,trentino-alto-adige, Trento,94m²,4,1,€ 350.000,2023,7
32937,trentino-alto-adige, Civezzano,262m²,5,1,€ 390.000,2023,7
32938,trentino-alto-adige, Monguelfo-Tesido,416m²,5+,3+,€ 2.800.000,2023,7
32939,trentino-alto-adige, Borgo Valsugana,85m²,3,1,€ 150.000,2023,7
32940,trentino-alto-adige, Villa Lagarina,255m²,5+,2,€ 320.000,2023,7
32941,trentino-alto-adige, Trento,48m²,2,1,€ 109.000,2023,7
32942,trentino-alto-adige, Tre Ville,66m²,3,2,€ 495.000,2023,7
32943,trentino-alto-adige, Strembo,57m²,3,1,€ 125.000,2023,7
32944,trentino-alto-adige, Fiavè,151m²,4,2,€ 220.000,2023,7
32945,trentino-alto-adige, Predazzo,70m²,3,1,€ 350.000,2023,7
32946,trentino-alto-adige, Lavarone,77m²,3,1,€ 155.000,2023,7
32947,trentino-alto-adige, Cavedine,185m²,5,2,€ 250.000,2023,7
32948,trentino-alto-adige, Giustino,60m²,2,1,€ 180.000,2023,7
32949,trentino-alto-adige, Tione di Trento,300m²,5,2,€ 200.000,2023,7
32950,trentino-alto-adige, Bolzano,63m²,2,1,€ 275.000,2023,7
32951,trentino-alto-adige, Garniga Terme,113m²,4,1,€ 230.000,2023,7
32952,trentino-alto-adige, Merano,159m²,5,1,€ 550.000,2023,7
32953,trentino-alto-adige, Ala,140m²,5+,1,€ 168.000,2023,7
32954,trentino-alto-adige, Mori,62m²,2,1,€ 135.000,2023,7
32955,trentino-alto-adige, Castello Tesino,81m²,4,1,€ 41.500,2023,7
32956,trentino-alto-adige, Arco,131m²,5,1,€ 315.000,2023,7
32957,trentino-alto-adige, Bolzano,164m²,3,2,€ 1.490.000,2023,7
32958,trentino-alto-adige, Arco,100m²,4,1,€ 295.000,2023,7
